Nfact;FechaVenta;FechaPago;PrecioVenta;CostoVenta;Margen;ProdId;Sucursal;IdCliente
2101;2017-06-23 00:00:00,000;2017-07-30 00:00:00,000;36880675;35422391;1458284;1545;"N04";4919
2106;2017-06-27 00:00:00,000;2017-08-05 00:00:00,000;14829355;34978105;-20148750;1551;"C05";4817
2107;2017-06-28 00:00:00,000;2017-08-02 00:00:00,000;27193988;29839505;-2645517;1522;"C05";4826
2108;2017-06-29 00:00:00,000;2017-07-10 00:00:00,000;64359999;29839505;34520494;1522;"C07";4909
2109;2017-06-30 00:00:00,000;2017-09-21 00:00:00,000;2910512;33774964;-30864452;1554;"S05";4806
2110;2017-07-01 00:00:00,000;2017-07-03 00:00:00,000;19613871;33846226;-14232355;1525;"N07";4809
2111;2017-07-02 00:00:00,000;2017-07-14 00:00:00,000;36281903;29410295;6871608;1537;"S01";4852
2112;2017-07-04 00:00:00,000;2017-08-21 00:00:00,000;52236216;33341159;18895057;1535;"N06";4821
2113;2017-07-04 00:00:00,000;2017-08-10 00:00:00,000;5150666;30826161;-25675495;1555;"S03";4838
2114;2017-07-05 00:00:00,000;2017-09-22 00:00:00,000;20446363;31960772;-11514409;1523;"C04";4885
2115;2017-07-06 00:00:00,000;2017-08-25 00:00:00,000;37547724;31654264;5893460;1548;"C06";4819
2116;2017-07-09 00:00:00,000;2017-09-21 00:00:00,000;65683581;33774964;31908617;1554;"C06";4908
2117;2017-07-10 00:00:00,000;2017-09-18 00:00:00,000;14300890;31960772;-17659882;1523;"S01";4822
2118;2017-07-10 00:00:00,000;2017-07-18 00:00:00,000;54141161;35422391;18718770;1545;"N02";4833
2119;2017-07-13 00:00:00,000;2017-07-19 00:00:00,000;81876178;29184176;52692002;1529;"S03";4884
2120;2017-07-14 00:00:00,000;2017-07-30 00:00:00,000;39210649;33493114;5717535;1534;"N03";4806
2121;2017-07-15 00:00:00,000;2017-09-21 00:00:00,000;56331153;33493114;22838039;1534;"N08";4909
2122;2017-07-16 00:00:00,000;2017-10-05 00:00:00,000;88934641;31015566;57919075;1530;"S01";4836
2123;2017-07-18 00:00:00,000;2017-08-20 00:00:00,000;56213219;39372824;16840395;1543;"N08";4864
2125;2017-07-19 00:00:00,000;2017-09-17 00:00:00,000;16323179;34978105;-18654926;1551;"S03";4819
2127;2017-07-20 00:00:00,000;2017-09-08 00:00:00,000;93594610;37266935;56327675;1542;"N02";4830
2128;2017-07-23 00:00:00,000;2017-09-14 00:00:00,000;16273841;34978105;-18704264;1551;"N07";4816
2129;2017-07-25 00:00:00,000;2017-09-23 00:00:00,000;22156184;30339947;-8183763;1527;"N04";4863
2130;2017-07-27 00:00:00,000;2017-10-02 00:00:00,000;15412174;31654264;-16242090;1548;"N05";4896
2134;2017-07-28 00:00:00,000;2017-09-24 00:00:00,000;78212928;37266935;40945993;1542;"C06";4923
2135;2017-07-29 00:00:00,000;2017-08-29 00:00:00,000;45065599;29779423;15286176;1524;"S01";4814
2136;2017-07-30 00:00:00,000;2017-09-17 00:00:00,000;16399521;33774964;-17375443;1554;"S05";4923
2137;2017-07-30 00:00:00,000;2017-10-22 00:00:00,000;21960065;29184176;-7224111;1529;"S01";4826
2138;2017-07-30 00:00:00,000;2017-09-20 00:00:00,000;92302226;28454772;63847454;1546;"N02";4809
2139;2017-07-31 00:00:00,000;2017-09-25 00:00:00,000;75937014;29410295;46526719;1537;"C05";4909
2141;2017-08-02 00:00:00,000;2017-09-03 00:00:00,000;30918624;39637083;-8718459;1528;"S03";4872
2142;2017-08-03 00:00:00,000;2017-09-24 00:00:00,000;30082545;39637083;-9554538;1528;"N07";4801
2143;2017-08-03 00:00:00,000;2017-09-28 00:00:00,000;89204848;35435914;53768934;1539;"C06";4823
2144;2017-08-04 00:00:00,000;2017-10-21 00:00:00,000;9195107;28764214;-19569107;1553;"N04";4873
2146;2017-08-06 00:00:00,000;2017-08-26 00:00:00,000;53179788;39637083;13542705;1528;"S01";4823
2147;2017-08-07 00:00:00,000;2017-10-20 00:00:00,000;82506714;29184176;53322538;1529;"C04";4909
2148;2017-08-08 00:00:00,000;2017-09-04 00:00:00,000;50116920;30826161;19290759;1555;"N08";4915
2149;2017-08-08 00:00:00,000;2017-08-23 00:00:00,000;17482585;31654264;-14171679;1548;"C07";4827
2153;2017-08-12 00:00:00,000;2017-11-11 00:00:00,000;31981906;29184176;2797730;1529;"S04";4910
2156;2017-08-17 00:00:00,000;2017-09-25 00:00:00,000;28104334;27800003;304331;1552;"C07";4884
2158;2017-08-20 00:00:00,000;2017-11-07 00:00:00,000;77310657;28454772;48855885;1546;"N04";4918
2160;2017-08-21 00:00:00,000;2017-10-18 00:00:00,000;24510375;37266935;-12756560;1542;"N08";4933
2161;2017-08-23 00:00:00,000;2017-10-18 00:00:00,000;70187987;44980798;25207189;1540;"N08";4874
2163;2017-08-25 00:00:00,000;2017-11-28 00:00:00,000;17076454;30929926;-13853472;1541;"N04";4875
2164;2017-08-25 00:00:00,000;2017-11-01 00:00:00,000;96191728;30172653;66019075;1526;"N08";4862
2166;2017-08-27 00:00:00,000;2017-10-26 00:00:00,000;17781810;30253926;-12472116;1547;"N07";4861
2167;2017-08-27 00:00:00,000;2017-09-21 00:00:00,000;65537159;31654264;33882895;1548;"S03";4804
2170;2017-08-28 00:00:00,000;2017-09-23 00:00:00,000;53128881;30580490;22548391;1536;"S05";4820
2174;2017-08-29 00:00:00,000;2017-09-17 00:00:00,000;85688253;29839505;55848748;1522;"C04";4820
2175;2017-08-31 00:00:00,000;2017-11-23 00:00:00,000;61491427;31015566;30475861;1530;"N07";4809
2176;2017-09-03 00:00:00,000;2017-11-20 00:00:00,000;18189468;39637083;-21447615;1528;"N08";4834
2177;2017-09-04 00:00:00,000;2017-09-15 00:00:00,000;49691972;33544527;16147445;1533;"N07";4842
2178;2017-09-05 00:00:00,000;2017-10-27 00:00:00,000;31380629;30339947;1040682;1527;"S05";4806
2179;2017-09-06 00:00:00,000;2017-12-09 00:00:00,000;40640724;33544527;7096197;1533;"N05";4844
2180;2017-09-10 00:00:00,000;2017-11-12 00:00:00,000;57146031;35422391;21723640;1545;"N04";4846
2181;2017-09-11 00:00:00,000;2017-11-08 00:00:00,000;29074580;29184176;-109596;1529;"N05";4891
2182;2017-09-11 00:00:00,000;2017-10-11 00:00:00,000;60134699;30826161;29308538;1555;"S01";4817
2185;2017-09-15 00:00:00,000;2017-10-28 00:00:00,000;84545151;33493114;51052037;1534;"N05";4818
2186;2017-09-16 00:00:00,000;2017-10-25 00:00:00,000;32669423;31015566;1653857;1530;"N03";4899
2187;2017-09-16 00:00:00,000;2017-12-01 00:00:00,000;49684075;27563117;22120958;1544;"S03";4825
2188;2017-09-18 00:00:00,000;2017-10-09 00:00:00,000;28820216;31243926;-2423710;1549;"N08";4914
2190;2017-09-19 00:00:00,000;2017-09-25 00:00:00,000;59578667;31666202;27912465;1521;"S05";4916
2191;2017-09-20 00:00:00,000;2017-10-01 00:00:00,000;4172206;30172653;-26000447;1526;"N07";4910
2192;2017-09-20 00:00:00,000;2017-10-08 00:00:00,000;66229338;31654264;34575074;1548;"S01";4827
2193;2017-09-21 00:00:00,000;2017-11-13 00:00:00,000;86852528;31666202;55186326;1521;"S02";4885
2195;2017-09-23 00:00:00,000;2017-10-31 00:00:00,000;9578489;30929926;-21351437;1541;"N03";4873
2197;2017-09-24 00:00:00,000;2017-12-12 00:00:00,000;65220347;31243926;33976421;1549;"N06";4860
2198;2017-09-24 00:00:00,000;2017-10-05 00:00:00,000;76691153;30253926;46437227;1547;"N07";4803
2199;2017-09-24 00:00:00,000;2017-10-30 00:00:00,000;59264684;37266935;21997749;1542;"C05";4826
2200;2017-09-26 00:00:00,000;2017-10-25 00:00:00,000;9870137;35422391;-25552254;1545;"N03";4813
2202;2017-09-27 00:00:00,000;2017-10-13 00:00:00,000;51019093;33774964;17244129;1554;"S01";4819
2203;2017-09-28 00:00:00,000;2017-10-23 00:00:00,000;74564620;35676075;38888545;1538;"N07";4874
2204;2017-09-28 00:00:00,000;2017-11-06 00:00:00,000;8707243;27800003;-19092760;1552;"S01";4860
2205;2017-09-28 00:00:00,000;2017-11-02 00:00:00,000;48348234;30339947;18008287;1527;"S04";4876
2207;2017-09-30 00:00:00,000;2017-10-10 00:00:00,000;78481329;29184176;49297153;1529;"C05";4938
2208;2017-10-04 00:00:00,000;2017-11-28 00:00:00,000;86440248;31015566;55424682;1530;"S05";4840
2209;2017-10-05 00:00:00,000;2017-11-15 00:00:00,000;43624478;33341159;10283319;1535;"N07";4893
2210;2017-10-05 00:00:00,000;2017-11-30 00:00:00,000;36423665;35422391;1001274;1545;"N08";4911
2211;2017-10-07 00:00:00,000;2017-11-06 00:00:00,000;98872741;30172653;68700088;1526;"S05";4861
2213;2017-10-10 00:00:00,000;2018-01-01 00:00:00,000;6641339;33774964;-27133625;1554;"N02";4861
2214;2017-10-11 00:00:00,000;2017-10-19 00:00:00,000;24002003;30172653;-6170650;1526;"S01";4842
2216;2017-10-13 00:00:00,000;2017-12-01 00:00:00,000;49490746;35435914;14054832;1539;"C04";4917
2222;2017-10-16 00:00:00,000;2017-11-29 00:00:00,000;76416334;29184176;47232158;1529;"S02";4816
2223;2017-10-18 00:00:00,000;2018-01-16 00:00:00,000;66002822;28764214;37238608;1553;"N04";4801
2226;2017-10-19 00:00:00,000;2018-01-01 00:00:00,000;86328324;30929926;55398398;1541;"C05";4892
2227;2017-10-20 00:00:00,000;2017-12-05 00:00:00,000;16352914;27563117;-11210203;1544;"N08";4884
2228;2017-10-21 00:00:00,000;2017-11-06 00:00:00,000;22482198;29779423;-7297225;1524;"N05";4823
2230;2017-10-23 00:00:00,000;2018-01-16 00:00:00,000;53071921;30339947;22731974;1527;"N05";4842
2231;2017-10-24 00:00:00,000;2017-11-25 00:00:00,000;29072121;29779423;-707302;1524;"N04";4846
2239;2017-10-29 00:00:00,000;2017-12-30 00:00:00,000;57592285;35435914;22156371;1539;"N05";4899
2240;2017-10-29 00:00:00,000;2017-12-26 00:00:00,000;92933282;39637083;53296199;1528;"S02";4808
2241;2017-10-31 00:00:00,000;2017-11-09 00:00:00,000;80921253;34347677;46573576;1532;"C05";4917
2242;2017-11-01 00:00:00,000;2018-01-31 00:00:00,000;74465914;31666202;42799712;1521;"S05";4931
2243;2017-11-01 00:00:00,000;2017-12-09 00:00:00,000;61696910;32378412;29318498;1531;"C05";4825
2244;2017-11-03 00:00:00,000;2018-02-03 00:00:00,000;1227145;30172653;-28945508;1526;"N03";4912
2245;2017-11-04 00:00:00,000;2017-12-30 00:00:00,000;67338266;27800003;39538263;1552;"N06";4833
2252;2017-11-09 00:00:00,000;2017-12-31 00:00:00,000;79909269;28764214;51145055;1553;"N08";4830
2253;2017-11-10 00:00:00,000;2018-01-21 00:00:00,000;91517807;30929926;60587881;1541;"S05";4826
2254;2017-11-10 00:00:00,000;2018-01-09 00:00:00,000;59912154;35676075;24236079;1538;"S01";4836
2255;2017-11-13 00:00:00,000;2018-01-10 00:00:00,000;20271965;27800003;-7528038;1552;"C05";4910
2256;2017-11-14 00:00:00,000;2018-01-19 00:00:00,000;92329961;30339947;61990014;1527;"S03";4846
2257;2017-11-14 00:00:00,000;2017-12-14 00:00:00,000;81735240;33846226;47889014;1525;"S04";4898
2258;2017-11-16 00:00:00,000;2018-01-24 00:00:00,000;82927457;37718661;45208796;1550;"N02";4875
2263;2017-11-26 00:00:00,000;2017-12-27 00:00:00,000;95783492;30339947;65443545;1527;"S01";4820
2265;2017-11-28 00:00:00,000;2017-12-23 00:00:00,000;78609514;33493114;45116400;1534;"N08";4810
2266;2017-11-29 00:00:00,000;2018-01-05 00:00:00,000;79866740;44980798;34885942;1540;"N04";4829
2267;2017-11-29 00:00:00,000;2018-02-04 00:00:00,000;85098099;44980798;40117301;1540;"C06";4911
2268;2017-12-05 00:00:00,000;2018-03-05 00:00:00,000;99170430;30172653;68997777;1526;"C07";4863
2269;2017-12-06 00:00:00,000;2018-02-24 00:00:00,000;66069549;31654264;34415285;1548;"S02";4816
2270;2017-12-07 00:00:00,000;2018-01-01 00:00:00,000;90497909;29839505;60658404;1522;"N05";4815
2271;2017-12-07 00:00:00,000;2018-01-13 00:00:00,000;97040674;31654264;65386410;1548;"N03";4893
2272;2017-12-08 00:00:00,000;2017-12-27 00:00:00,000;15931265;28764214;-12832949;1553;"N07";4849
2273;2017-12-10 00:00:00,000;2018-02-12 00:00:00,000;66471091;35435914;31035177;1539;"S04";4848
2277;2017-12-15 00:00:00,000;2018-03-08 00:00:00,000;16409148;31243926;-14834778;1549;"S04";4857
2279;2017-12-16 00:00:00,000;2018-01-05 00:00:00,000;7737361;31015566;-23278205;1530;"N02";4932
2282;2017-12-17 00:00:00,000;2018-01-15 00:00:00,000;77529558;26472453;51057104;1549;"S01";4814
2283;2017-12-17 00:00:00,000;2018-01-29 00:00:00,000;90688256;22252281;68435976;1528;"N05";4884
2284;2017-12-18 00:00:00,000;2018-03-17 00:00:00,000;47707790;31960772;15747018;1523;"N07";4930
2285;2017-12-18 00:00:00,000;2018-01-15 00:00:00,000;65193277;30428865;34764412;1549;"S04";4857
2286;2017-12-18 00:00:00,000;2018-01-29 00:00:00,000;78351976;26208692;52143284;1523;"C05";4847
2287;2017-12-18 00:00:00,000;2018-03-20 00:00:00,000;91510675;21988520;69522155;1548;"N08";4844
2288;2017-12-19 00:00:00,000;2018-03-23 00:00:00,000;74206634;29779423;44427211;1524;"N06";4849
2289;2017-12-19 00:00:00,000;2017-12-28 00:00:00,000;76059918;27563117;48496801;1544;"S05";4878
2291;2017-12-19 00:00:00,000;2018-03-20 00:00:00,000;66838115;29901343;36936771;1530;"N02";4932
2292;2017-12-19 00:00:00,000;2018-03-20 00:00:00,000;79174395;25944932;53229463;1530;"C07";4835
2293;2017-12-19 00:00:00,000;2018-02-27 00:00:00,000;79996814;25681171;54315643;1541;"C06";4816
2296;2017-12-21 00:00:00,000;2018-01-17 00:00:00,000;57564724;33846226;23718498;1525;"S04";4918
2299;2017-12-21 00:00:00,000;2018-01-15 00:00:00,000;93977931;21197237;72780694;1549;"S01";4814
2301;2017-12-22 00:00:00,000;2018-03-25 00:00:00,000;68482952;29373822;39109130;1523;"N07";4930
2302;2017-12-22 00:00:00,000;2018-01-15 00:00:00,000;81641651;25153649;56488002;1549;"S04";4857
2303;2017-12-22 00:00:00,000;2018-01-29 00:00:00,000;94800350;20933477;73866873;1523;"C05";4847
2304;2017-12-24 00:00:00,000;2018-02-25 00:00:00,000;71973315;28454772;43518543;1546;"C07";4862
2305;2017-12-24 00:00:00,000;2018-01-15 00:00:00,000;69305371;29110061;40195310;1524;"N06";4849
2307;2017-12-24 00:00:00,000;2018-03-20 00:00:00,000;95622768;20669716;74953053;1530;"C07";4835
2308;2017-12-25 00:00:00,000;2018-01-18 00:00:00,000;49409496;30580490;18829006;1536;"S01";4903
2309;2017-12-25 00:00:00,000;2018-01-29 00:00:00,000;70127789;28846300;41281489;1544;"S05";4878
2310;2017-12-25 00:00:00,000;2018-03-20 00:00:00,000;83286488;24626128;58660361;1530;"N02";4932
2311;2017-12-25 00:00:00,000;2018-02-27 00:00:00,000;96445187;20405955;76039232;1541;"C06";4816
2312;2017-12-27 00:00:00,000;2018-02-03 00:00:00,000;87420928;39637083;47783845;1528;"N05";4884
2313;2017-12-27 00:00:00,000;2018-02-11 00:00:00,000;27642123;31654264;-4012141;1548;"N08";4844
2314;2017-12-27 00:00:00,000;2018-03-20 00:00:00,000;70950208;28582539;42367669;1525;"S04";4918
2317;2017-12-27 00:00:00,000;2018-03-25 00:00:00,000;84931326;24098606;60832720;1523;"N07";4930
2321;2017-12-28 00:00:00,000;2018-03-25 00:00:00,000;72595046;28055018;44540028;1546;"C07";4862
2322;2017-12-28 00:00:00,000;2018-01-15 00:00:00,000;85753744;23834845;61918899;1524;"N06";4849
2323;2017-12-28 00:00:00,000;2018-01-29 00:00:00,000;98912443;19614673;79297770;1549;"S01";4814
2325;2017-12-29 00:00:00,000;2018-01-15 00:00:00,000;23823527;31243926;-7420399;1549;"S01";4814
2326;2017-12-29 00:00:00,000;2018-01-29 00:00:00,000;76214577;31960772;44253805;1523;"C05";4847
2327;2017-12-29 00:00:00,000;2018-01-15 00:00:00,000;73417464;27791257;45626207;1536;"S01";4903
2328;2017-12-29 00:00:00,000;2018-01-29 00:00:00,000;74239883;27527496;46712387;1528;"N05";4884
2329;2017-12-29 00:00:00,000;2018-03-20 00:00:00,000;75062302;27263736;47798566;1548;"N08";4844
2330;2017-12-29 00:00:00,000;2018-01-29 00:00:00,000;86576163;23571084;63005079;1544;"S05";4878
2331;2017-12-29 00:00:00,000;2018-03-20 00:00:00,000;87398582;23307324;64091258;1525;"S04";4918
2333;2017-12-29 00:00:00,000;2018-03-20 00:00:00,000;99734862;19350912;80383950;1523;"C05";4847
2334;2017-12-29 00:00:00,000;2018-02-27 00:00:00,000;100557281;19087151;81470129;1530;"C07";4835
2335;2017-12-29 00:00:00,000;2018-03-25 00:00:00,000;101379699;18823390;82556309;1541;"C06";4816
2336;2017-12-30 00:00:00,000;2018-03-20 00:00:00,000;43285830;31015566;12270264;1530;"C07";4835
2337;2017-12-30 00:00:00,000;2018-02-27 00:00:00,000;72409536;30929926;41479610;1541;"C06";4816
2340;2017-12-30 00:00:00,000;2018-03-25 00:00:00,000;89043419;22779802;66263617;1546;"C07";4862
2341;2017-12-30 00:00:00,000;2018-01-15 00:00:00,000;89865838;22516041;67349796;1536;"S01";4903
2342;2019-01-04 00:00:00,000;2019-03-01 00:00:00,000;736056750;338586105;397470645;1521;"S05";4847
2343;2019-01-04 00:00:00,000;2019-04-01 00:00:00,000;304291527;106502034;197789493;1522;"N08";4897
2344;2019-01-04 00:00:00,000;2019-01-31 00:00:00,000;28274554;13571786;14702768;1523;"S02";4843
2346;2019-01-05 00:00:00,000;2019-01-30 00:00:00,000;349766534;223850582;125915952;1525;"N03";4919
2347;2019-01-05 00:00:00,000;2019-02-12 00:00:00,000;662932470;430906105;232026364;1526;"N05";4897
2349;2019-01-07 00:00:00,000;2019-03-07 00:00:00,000;596643832;340086984;256556848;1528;"S05";4849
2352;2019-01-09 00:00:00,000;2019-03-22 00:00:00,000;393481848;251828383;141653465;1531;"S05";4873
2354;2019-01-10 00:00:00,000;2019-03-03 00:00:00,000;632105975;353979346;278126629;1533;"S05";4871
2357;2019-01-12 00:00:00,000;2019-03-09 00:00:00,000;354420574;216196550;138224024;1536;"C05";4851
2358;2019-01-14 00:00:00,000;2019-02-15 00:00:00,000;146329353;84871025;61458328;1537;"N05";4853
2360;2019-01-15 00:00:00,000;2019-03-13 00:00:00,000;154610815;77305408;77305408;1539;"C05";4935
2361;2019-01-17 00:00:00,000;2019-03-05 00:00:00,000;14066386;8299168;5767218;1540;"S03";4898
2363;2019-01-19 00:00:00,000;2019-03-05 00:00:00,000;119906600;52758904;67147696;1542;"N08";4927
2364;2019-01-21 00:00:00,000;2019-04-09 00:00:00,000;208205778;81200253;127005525;1543;"C07";4834
2365;2019-01-22 00:00:00,000;2019-03-25 00:00:00,000;339915290;122369505;217545786;1544;"C07";4805
2368;2019-01-23 00:00:00,000;2019-02-19 00:00:00,000;610818822;348166729;262652094;1547;"C07";4928
2369;2019-01-23 00:00:00,000;2019-04-07 00:00:00,000;68243600;38216416;30027184;1548;"C06";4912
2370;2019-01-23 00:00:00,000;2019-03-07 00:00:00,000;531669875;334952021;196717854;1549;"N07";4831
2371;2019-01-24 00:00:00,000;2019-03-16 00:00:00,000;403817312;189794136;214023175;1550;"N03";4888
2372;2019-01-26 00:00:00,000;2019-04-14 00:00:00,000;174436828;90707151;83729678;1551;"S05";4824
2373;2019-01-28 00:00:00,000;2019-03-01 00:00:00,000;319049565;118048339;201001226;1552;"S05";4864
2375;2019-02-01 00:00:00,000;2019-04-08 00:00:00,000;11001557;5280748;5720810;1554;"N06";4896
2376;2019-02-02 00:00:00,000;2019-03-27 00:00:00,000;181573905;81708257;99865648;1555;"C04";4923
2377;2019-02-02 00:00:00,000;2019-03-29 00:00:00,000;738134437;420736629;317397808;1521;"N02";4882
2379;2019-02-04 00:00:00,000;2019-03-10 00:00:00,000;359339345;132955558;226383788;1523;"N04";4896
2380;2019-02-07 00:00:00,000;2019-04-27 00:00:00,000;750277363;457669192;292608172;1524;"N05";4944
2381;2019-02-07 00:00:00,000;2019-03-16 00:00:00,000;756007697;385563925;370443771;1525;"N07";4868
2382;2019-02-08 00:00:00,000;2019-05-01 00:00:00,000;499332283;274632756;224699527;1526;"S02";4882
2384;2019-02-11 00:00:00,000;2019-04-29 00:00:00,000;201884709;106998896;94885813;1528;"N03";4926
2385;2019-02-12 00:00:00,000;2019-04-30 00:00:00,000;351093993;203634516;147459477;1529;"N06";4846
2386;2019-02-14 00:00:00,000;2019-04-18 00:00:00,000;304215922;194698190;109517732;1530;"N04";4871
2391;2019-02-20 00:00:00,000;2019-04-28 00:00:00,000;607748694;376804190;230944504;1535;"N08";4899
2392;2019-02-20 00:00:00,000;2019-03-23 00:00:00,000;452409122;275969565;176439558;1536;"C07";4803
2393;2019-02-21 00:00:00,000;2019-05-08 00:00:00,000;243313763;158153946;85159817;1537;"N02";4803
2394;2019-02-24 00:00:00,000;2019-03-24 00:00:00,000;334866671;157387335;177479336;1538;"S04";4908
2395;2019-02-24 00:00:00,000;2019-05-24 00:00:00,000;512991944;194936939;318055005;1539;"S05";4882
2396;2019-02-25 00:00:00,000;2019-04-07 00:00:00,000;474314724;275102540;199212184;1540;"N05";4905
2397;2019-02-26 00:00:00,000;2019-03-24 00:00:00,000;586667471;281600386;305067085;1541;"S03";4833
2398;2019-02-27 00:00:00,000;2019-03-26 00:00:00,000;179832594;77328015;102504579;1542;"N04";4855
2399;2019-02-28 00:00:00,000;2019-05-04 00:00:00,000;59646280;22069124;37577156;1543;"N02";4874
2400;2019-03-02 00:00:00,000;2019-05-14 00:00:00,000;506544620;187421509;319123110;1544;"S04";4846
2401;2019-03-03 00:00:00,000;2019-04-19 00:00:00,000;443393383;217262757;226130625;1545;"C04";4826
2402;2019-03-04 00:00:00,000;2019-04-13 00:00:00,000;55185563;21522370;33663194;1546;"N03";4930
2404;2019-03-08 00:00:00,000;2019-05-01 00:00:00,000;236818530;101831968;134986562;1548;"C07";4937
2405;2019-03-08 00:00:00,000;2019-04-02 00:00:00,000;322564894;138702904;183861989;1549;"S05";4851
2407;2019-03-09 00:00:00,000;2019-04-30 00:00:00,000;282331138;129872323;152458814;1551;"S03";4933
2408;2019-03-11 00:00:00,000;2019-04-19 00:00:00,000;263052432;139417789;123634643;1552;"S05";4904
2409;2019-03-12 00:00:00,000;2019-04-20 00:00:00,000;112804411;43993720;68810691;1553;"S02";4876
2410;2019-03-12 00:00:00,000;2019-06-08 00:00:00,000;96780398;39679963;57100435;1554;"C07";4886
2411;2019-03-14 00:00:00,000;2019-04-11 00:00:00,000;691929170;332126001;359803168;1555;"C04";4890
2412;2019-03-15 00:00:00,000;2019-05-25 00:00:00,000;101797662;54970737;46826925;1521;"S05";4935
2413;2019-03-15 00:00:00,000;2019-05-24 00:00:00,000;500642430;270346912;230295518;1522;"N02";4926
